hitid	uid	pc
28	175	PartialChain(chain=[37, 239, 129], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	176	PartialChain(chain=[195, 455, 133], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	180	PartialChain(chain=[133, 455, 32, 293, 362, 183], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	181	PartialChain(chain=[129, 270, 37, 213, 455, 239, 362], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	185	PartialChain(chain=[183, 32, 175, 129, 455, 213], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	190	PartialChain(chain=[133, 455, 465], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	195	PartialChain(chain=[133, 325, 195, 77, 175, 455, 183], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	196	PartialChain(chain=[133, 77, 362, 213, 239, 293, 32, 195], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	197	PartialChain(chain=[293, 133, 455, 32, 465, 362, 213, 175], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	198	PartialChain(chain=[455, 133, 213, 37, 465, 77, 270], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	201	PartialChain(chain=[455, 133, 213], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	209	PartialChain(chain=[219, 133, 195, 362, 213], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	212	PartialChain(chain=[455, 133, 195, 293, 175, 37, 213], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	213	PartialChain(chain=[213, 175, 293, 133, 455, 362], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	217	PartialChain(chain=[219, 213, 133, 455], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	220	PartialChain(chain=[195, 362, 32, 129, 271, 213, 133, 455, 175], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	225	PartialChain(chain=[455, 133, 213, 37, 183, 129, 175], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	230	PartialChain(chain=[362, 325, 32, 219, 293, 455, 175, 465, 133, 213], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	231	PartialChain(chain=[133, 219, 455, 213, 175, 293], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	232	PartialChain(chain=[133, 129, 239, 37], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	233	PartialChain(chain=[455, 356, 362, 77, 133], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	240	PartialChain(chain=[133, 325, 455, 213, 32, 175, 37], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	241	PartialChain(chain=[213, 183, 455, 133, 175, 239, 37, 271, 77], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	242	PartialChain(chain=[455, 133, 213], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	256	PartialChain(chain=[362, 455, 213, 133], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	257	PartialChain(chain=[455, 239, 219, 213], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	258	PartialChain(chain=[213, 455, 37, 239, 270], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	265	PartialChain(chain=[455, 133, 183, 213, 175, 37], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	268	PartialChain(chain=[133, 455, 213, 77, 293, 183, 37, 465], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	280	PartialChain(chain=[465, 37, 175], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	283	PartialChain(chain=[455, 37, 133], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	287	PartialChain(chain=[133, 455, 219, 362, 32, 293, 213], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	293	PartialChain(chain=[455, 213, 133, 293, 37], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	295	PartialChain(chain=[175, 133, 362, 219, 293], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	297	PartialChain(chain=[293, 133, 213, 32], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	298	PartialChain(chain=[455, 362, 213], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	300	PartialChain(chain=[213, 183, 175, 133, 239, 219, 455], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	302	PartialChain(chain=[213, 37, 129, 271, 175, 133, 356, 239, 362, 219, 77, 270, 99, 465, 183, 195, 293, 325, 32, 455], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	305	PartialChain(chain=[455, 129, 293, 32, 133, 362, 219, 239], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	306	PartialChain(chain=[133, 32, 362, 213, 455, 293, 175, 37], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	308	PartialChain(chain=[293, 362, 133, 455, 175, 213], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	310	PartialChain(chain=[455, 133, 362, 213, 37, 175], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	311	PartialChain(chain=[37, 213, 239, 270, 455], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	313	PartialChain(chain=[133, 455, 213, 195], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	320	PartialChain(chain=[213, 37, 455, 133], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	324	PartialChain(chain=[213, 133, 455, 293, 37], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	327	PartialChain(chain=[32, 455, 271, 195, 219, 133, 37], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	330	PartialChain(chain=[455, 133, 213, 465], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	332	PartialChain(chain=[133, 455, 213, 37], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	343	PartialChain(chain=[213, 133, 37, 129, 455], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	346	PartialChain(chain=[219, 133, 455, 239, 37, 213], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
28	348	PartialChain(chain=[133, 213, 455, 175], item_set={129, 195, 133, 325, 455, 77, 270, 271, 465, 213, 219, 32, 99, 356, 37, 293, 362, 175, 239, 183})
29	2	PartialChain(chain=[161, 171, 41, 5, 308, 286, 20, 447, 467, 265], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	5	PartialChain(chain=[171, 41, 161, 20, 308, 265, 467], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	7	PartialChain(chain=[41, 161, 467, 5, 308, 265, 447, 20], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	9	PartialChain(chain=[286, 41, 161, 20, 265], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	14	PartialChain(chain=[161, 467, 171, 56, 308], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	19	PartialChain(chain=[161, 467, 125, 56, 388, 308, 41, 171, 5, 20], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	27	PartialChain(chain=[161, 41, 20, 171, 467, 308], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	29	PartialChain(chain=[161, 56, 467, 20, 265, 5, 447, 171, 41], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	33	PartialChain(chain=[41, 161, 447, 171, 467, 308, 5, 20], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	39	PartialChain(chain=[161, 56, 20, 171, 125, 308, 41, 5, 265, 447], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	41	PartialChain(chain=[161, 56, 20, 171, 286, 41, 125, 467, 5, 447, 308, 265, 370], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	48	PartialChain(chain=[41, 161, 308, 171], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	57	PartialChain(chain=[161, 41, 447, 308, 467, 265, 5], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	58	PartialChain(chain=[161, 125, 41], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	64	PartialChain(chain=[286, 56, 467, 171, 20, 161, 308, 41, 125, 265, 447, 309, 12], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	69	PartialChain(chain=[56, 20, 467, 171, 370, 161, 265, 41, 308, 388], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	78	PartialChain(chain=[41, 161, 20, 56, 5], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	80	PartialChain(chain=[5, 41, 467, 388, 20], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	82	PartialChain(chain=[41, 467, 447, 388, 308, 171, 265, 20], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	83	PartialChain(chain=[161, 56, 467, 171, 41, 20, 447], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	84	PartialChain(chain=[467, 171, 161, 125, 308, 447, 265, 41, 309], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	85	PartialChain(chain=[41, 308, 20], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	94	PartialChain(chain=[41, 20, 171, 308, 467], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	95	PartialChain(chain=[161, 41, 171, 20], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	97	PartialChain(chain=[171, 308, 5, 467, 41, 265, 309, 161, 20, 388, 125], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	98	PartialChain(chain=[56, 20, 161, 308, 467, 171], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	100	PartialChain(chain=[56, 5, 467, 161, 308, 41], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	102	PartialChain(chain=[161, 171, 308, 41], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	104	PartialChain(chain=[161, 286, 171, 56, 20, 467, 308, 41, 265, 309, 5], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	106	PartialChain(chain=[265, 161, 41, 171, 308, 467], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	117	PartialChain(chain=[56, 161, 20, 41, 286, 171, 467], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	124	PartialChain(chain=[161, 20, 171, 308, 41, 388, 467, 56, 125], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	131	PartialChain(chain=[41, 171, 308, 5, 467, 161, 20], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	135	PartialChain(chain=[467, 161, 56, 20, 5, 171, 41, 308, 265], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	136	PartialChain(chain=[56, 20, 467, 308, 161, 265, 447, 5, 125], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	145	PartialChain(chain=[41, 467, 20, 171, 161, 308], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	146	PartialChain(chain=[161, 308, 20], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	148	PartialChain(chain=[467, 20, 5, 370, 12, 125, 56, 23, 388, 447, 286, 265, 41, 314, 309, 383, 461, 161, 308, 171], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	157	PartialChain(chain=[161, 56, 447, 41, 5, 370, 20, 265, 171], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	158	PartialChain(chain=[20, 161, 56, 171, 286, 308, 125, 467, 265, 41, 309, 447], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	160	PartialChain(chain=[265, 370, 41, 171, 467, 161, 20, 447], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	161	PartialChain(chain=[161, 461, 467, 56, 308, 286, 125, 20, 265, 447, 171, 5, 41, 388, 370, 309, 314], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	162	PartialChain(chain=[20, 56, 286, 161, 41, 308], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	167	PartialChain(chain=[308, 309, 171, 5, 20, 161, 41, 383, 125, 265, 447, 56, 286, 467], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	171	PartialChain(chain=[41, 161, 308, 171, 467, 447, 265], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	175	PartialChain(chain=[161, 56, 41, 309, 171, 20, 5], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	176	PartialChain(chain=[161, 286, 20, 467, 171, 5, 265, 370, 447, 41, 308], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	180	PartialChain(chain=[161, 20, 5, 308, 171, 41], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	181	PartialChain(chain=[161, 41, 467, 308, 125, 56, 171, 309, 5, 265, 447, 388, 370, 20], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	185	PartialChain(chain=[308, 41, 286, 161, 171, 467, 370], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	190	PartialChain(chain=[161, 41, 171, 56, 308], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	195	PartialChain(chain=[161, 286, 41, 20, 370, 171, 467, 308, 447, 265], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	196	PartialChain(chain=[56, 20, 161, 286, 265, 447, 5, 308, 41, 309], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	197	PartialChain(chain=[20, 161, 286, 56, 308, 171, 467, 41, 5], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	198	PartialChain(chain=[41, 447, 5, 171, 286, 20, 388, 161, 265, 467, 309, 308, 12, 56, 370, 125], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	201	PartialChain(chain=[56, 161, 308, 467], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	205	PartialChain(chain=[161, 171, 41, 308], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	209	PartialChain(chain=[161, 56, 20, 308, 125, 41], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	213	PartialChain(chain=[161, 56, 467, 20, 286, 388, 171, 41, 308, 370, 265, 5], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	214	PartialChain(chain=[41, 171, 467, 308, 20], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	217	PartialChain(chain=[161, 308, 171, 41, 467], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	218	PartialChain(chain=[161, 171, 41, 467], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	220	PartialChain(chain=[56, 20, 41, 171, 125, 308, 5], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	224	PartialChain(chain=[308, 171, 20, 161, 41], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	225	PartialChain(chain=[161, 286, 308, 447, 41, 467, 171], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	230	PartialChain(chain=[56, 41, 161, 171, 20, 286, 12, 125, 447, 467, 308, 5, 309], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	231	PartialChain(chain=[161, 171, 5, 20], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	232	PartialChain(chain=[286, 41, 171, 467, 125, 388, 56, 447], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	233	PartialChain(chain=[161, 41, 286, 308], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	240	PartialChain(chain=[56, 286, 20, 308, 370, 467, 161, 41, 125, 23, 265], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	241	PartialChain(chain=[161, 41, 265, 56, 286, 467, 447, 171, 370, 308, 309], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	242	PartialChain(chain=[161, 171, 286, 5, 467, 20, 447, 265, 308, 41], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	256	PartialChain(chain=[161, 20, 5, 467, 171, 125, 447], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
29	257	PartialChain(chain=[161, 171, 308, 5], item_set={388, 5, 383, 265, 12, 461, 467, 20, 23, 286, 161, 41, 171, 370, 308, 309, 56, 314, 125, 447})
